num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,N_peak,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,trend_mean,trend_var,ncc,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,300,550,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,781,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,MAPpriorNew,0.8389,-0.0010891313349706974,0.006816884492681489,0,10000
4,250,0,300,550,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,781,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,poolmodel,0.9016,-0.0012925133421294694,0.005838604005902331,0,10000
4,250,0,300,550,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,781,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,sepmodel,0.7922,-1.135278258489014e-4,0.008136819542773748,0,10000
4,250,0,300,550,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,781,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,timemachine,0.8324,6.881568355212305e-6,0.007338896698814005,0,10000
4,250,0,300,675,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,790,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,fixmodel,0.8342,7.714614521794257e-4,0.007288202205189212,0,10000
4,250,0,300,675,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,790,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,MAPpriorNew,0.8522,-6.564995299690159e-4,0.006638778507940968,0,10000
4,250,0,300,675,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,790,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,poolmodel,0.9089,-0.0014621151600943052,0.005689727109583684,0,10000
4,250,0,300,675,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,790,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,sepmodel,0.8019,8.63418195494904e-4,0.007957728378498296,0,10000
4,250,0,300,675,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,790,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,timemachine,0.8349,7.050918457138047e-4,0.007290417978447327,0,10000
4,250,0,300,800,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,800,0.025,0.001,0.001,11.562217211138178,11.562217211138178,reasonable,0.001,0.001,25,2,0.002,0.001,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,fixmodel,0.822,1.650862904918076e-4,0.007405434725760117,0,10000
