num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,N_peak,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,trend_mean,trend_var,ncc,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,300,425,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,774,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,timemachine,0.8442,-0.0029181492441509855,0.006829795678224506,0,10000
4,250,0,300,550,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,781,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,fixmodel,0.8387,7.936354909687099e-5,0.007057665529579161,0,10000
4,250,0,300,550,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,781,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,MAPpriorNew,0.846,-0.0011622486356027667,0.006538365819934717,0,10000
4,250,0,300,550,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,781,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,poolmodel,0.9078,-0.0013310310074770636,0.005678956449228015,0,10000
4,250,0,300,550,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,781,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,sepmodel,0.7998,-2.69889174126631e-5,0.007823906261268481,0,10000
4,250,0,300,550,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,781,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,timemachine,0.8538,-0.002418638054817115,0.006600727614772873,0,10000
4,250,0,300,675,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,790,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,fixmodel,0.8315,3.216538834897392e-4,0.007311010484347159,0,10000
4,250,0,300,675,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,790,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,MAPpriorNew,0.8447,-9.485470001500265e-4,0.006633436555752407,0,10000
4,250,0,300,675,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,790,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,poolmodel,0.9073,-0.0012060864422863153,0.005758895580472654,0,10000
4,250,0,300,675,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,790,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,sepmodel,0.7929,2.567902833612055e-4,0.0079896262523274,0,10000
