num_arms,n_arm,d1,d2,d3,period_blocks,mu0,sigma,theta1,theta2,theta3,lambda0,lambda1,lambda2,lambda3,trend,N_peak,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,ncc,study_arm,model,reject_h0,bias,MSE,failed,nsim
3,250,0,500,1000,2,0,1,0.25,0.25,0.25,-0.15,-0.15,-0.15,-0.15,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,sepmodel,0.819,0.002582859606532155,0.00774297034219937,0,1000
3,250,0,500,1000,2,0,1,0.25,0.25,0.25,-0.15,-0.15,-0.15,-0.15,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,timemachine,0.837,-0.010237886485621921,0.006527528847713732,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,fixmodel,0.799,0.0013298926623493965,0.008445731409465375,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,MAPpriorNew,0.801,0.001391741056148614,0.00846235811621384,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,poolmodel,0.8,0.0013298926623493276,0.00844573140946536,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,sepmodel,0.8,0.0013298926623493276,0.00844573140946536,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,timemachine,0.8,0.0013402727905218815,0.008452806250414363,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,fixmodel,0.818,0.0019696826044996872,0.007355476564720707,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,MAPpriorNew,0.816,0.002069218158350994,0.007365077658041301,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,poolmodel,0.814,0.0019696826044998126,0.0073554765647207065,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,sepmodel,0.814,0.0019696826044998126,0.0073554765647207065,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,timemachine,0.819,0.0019829398906140083,0.007353238253766368,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,fixmodel,0.832,0.003851780350790926,0.007799946105211769,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,MAPpriorNew,0.797,0.0027467167555839346,0.007877273604640777,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,poolmodel,0.822,-0.00643607202176784,0.007387723862751644,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,sepmodel,0.799,0.003216361997958492,0.007927847771764817,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,timemachine,0.841,0.0033087548281099414,0.00758426396218114,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,fixmodel,0.829,-0.001481289614665908,0.007117750686394073,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,MAPpriorNew,0.814,-0.00527615398924063,0.007246160621924604,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,poolmodel,0.814,-0.01950844377517513,0.007058886466945818,0,1000
