num_arms,n_arm,d1,d2,d3,period_blocks,mu0,sigma,theta1,theta2,theta3,lambda0,lambda1,lambda2,lambda3,trend,N_peak,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,ncc,study_arm,model,reject_h0,bias,MSE,failed,nsim
3,250,0,0,0,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,timemachine,0.789,-0.002269798987794678,0.007820142534135217,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,fixmodel,0.813,7.92177916644089e-4,0.007595358205051875,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,MAPpriorNew,0.791,-0.0032166959075333556,0.008117125989039204,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,poolmodel,0.846,0.006491584692803013,0.007218163638297219,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,sepmodel,0.786,-0.0035623738121959986,0.008188855408937322,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,timemachine,0.815,8.60663853565379e-4,0.007409787162987253,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,fixmodel,0.828,0.004157146468442532,0.00774158263456632,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,MAPpriorNew,0.816,0.003604499752970634,0.007990253271756122,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,poolmodel,0.89,0.016196595753175645,0.007463837807543057,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,sepmodel,0.787,5.749179114848008e-5,0.008383216008032464,0,1000
3,250,0,125,250,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,timemachine,0.842,0.005551760077774702,0.007641518025134809,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,fixmodel,0.833,0.0023278666268327962,0.007409631790428204,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,MAPpriorNew,0.813,-0.0023703190451125826,0.007646704233869689,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,poolmodel,0.886,0.012431861657135073,0.0068496937306124425,0,1000
3,250,0,250,500,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,sepmodel,0.804,-0.00272747859782185,0.00771173328789491,0,1000
